Time (s),Intensity
2,529
3,527
4,527
5,527
6,527
7,527
8,527
9,528
10,528
11,528
12,527
13,527
14,527
15,528
16,528
17,528
18,528
19,528
20,484
21,493
22,476
23,477
24,477
25,485
26,509
27,486
28,502
29,484
30,489
31,490
32,495
33,515
34,494
36,503
37,496
38,499
39,499
40,496
41,515
42,500
43,503
44,494
45,504
46,507
47,502
48,517
49,502
50,505
51,504
52,503
53,513
54,504
55,519
56,504
57,509
58,500
59,507
60,517
61,508
62,519
63,502
64,508
65,503
66,509
67,520
68,509
69,518
70,505
71,508
72,503
73,507
74,516
75,507
76,522
78,506
79,510
80,504
81,508
82,512
83,508
84,520
85,509
86,515
87,511
88,513
89,510
90,511
91,521
92,510
93,519
94,507
95,513
96,511
97,513
98,519
99,511
100,522
101,509
102,515
103,512
104,513
105,512
106,510
107,520
108,513
109,519
110,511
111,512
112,508
113,513
114,522
115,516
116,520
117,510
118,516
119,511
121,513
122,519
123,512
124,522
125,512
126,514
127,510
128,515
129,518
130,512
131,521
132,513
133,517
134,510
135,514
136,514
137,514
138,522
139,510
140,519
141,512
142,513
143,510
144,515
145,521
146,511
147,521
148,513
149,515
150,509
151,515
152,521
153,513
154,522
155,514
156,514
157,509
158,514
159,518
160,513
161,522
162,514
164,516
165,511
166,514
167,513
168,513
169,522
170,515
171,520
172,510
173,514
174,511
175,514
176,522
177,515
178,520
179,510
180,516
181,511
182,511
183,521
184,513
185,521
186,513
187,516
188,511
189,513
190,522
191,517
192,524
193,520
194,526
195,527
196,534
197,528
198,528
199,526
200,522
201,529
202,527
203,527
204,527
206,525
207,527
208,527
209,531
210,529
211,530
212,528
213,528
214,528
215,528
216,526
217,526
218,526
219,529
220,528
221,527
222,527
223,527
224,527
225,528
226,528
227,528
228,528
229,528
230,527
231,527
232,527
233,528
234,528
235,528
236,527
237,526
238,516
239,527
240,527
241,527
242,528
243,528
244,528
245,528
246,527
247,527
249,527
250,528
251,528
252,528
253,528
254,528
255,528
256,528
257,519
258,526
259,528
260,528
261,526
262,528
263,527
264,527
265,527
266,527
267,528
268,528
269,528
270,527
271,527
272,527
273,527
274,528
275,528
276,527
277,525
278,527
279,527
280,527
281,527
282,526
283,527
284,526
285,528
286,528
287,527
288,527
289,527
290,527
292,527
293,528
294,528
295,528
296,528
297,528
298,527
299,528
300,528
301,526
302,528
303,528
304,524
305,527
306,527
307,527
308,528
309,528
310,528
311,528
312,528
313,528
314,527
315,528
316,529
317,529
318,528
319,528
320,528
321,528
322,528
323,527
324,528
325,528
326,528
327,528
328,528
329,527
330,527
331,527
332,528
334,528
335,528
336,529
337,529
338,527
339,527
340,527
341,528
342,528
343,528
344,528
345,528
346,527
347,527
348,527
349,528
350,528
351,528
352,528
353,528
354,528
355,528
356,528
357,528
358,528
359,528
360,528
361,528
362,528
363,527
364,528
365,527
366,528
367,528
368,528
369,528
370,528
371,527
372,527
373,527
374,528
375,529
377,529
378,528
379,528
380,527
381,527
382,527
383,528
384,528
385,528
386,528
387,528
388,527
389,527
390,527
391,527
392,528
393,528
394,528
395,528
396,528
397,527
398,527
399,527
400,528
401,528
402,528
403,528
404,527
405,527
406,527
407,527
408,528
409,528
410,528
411,528
412,527
413,527
414,527
415,528
416,529
417,528
418,528
420,528
421,527
422,527
423,527
424,527
425,528
426,528
427,528
428,528
429,527
430,527
431,527
432,527
433,527
434,528
435,529
436,529
437,528
438,527
439,527
440,527
441,528
442,528
443,528
444,528
445,527
446,527
447,527
448,527
449,527
450,528
451,528
452,528
453,527
454,527
455,528
456,528
457,527
458,528
459,527
460,528
462,527
463,526
464,527
465,527
466,527
467,527
468,528
469,527
470,527
471,527
472,526
473,527
474,527
475,528
476,528
477,528
478,527
479,527
480,527
481,527
482,527
483,527
484,528
485,528
486,527
487,527
488,527
489,527
490,527
491,527
492,528
493,527
494,527
495,528
496,528
497,527
498,527
499,527
500,527
501,528
502,527
503,527
505,527
506,527
507,527
508,527
509,527
510,528
511,528
512,527
513,527
514,527
515,527
516,528
517,528
518,528
519,527
520,527
521,527
522,527
523,527
524,527
525,527
526,528
527,528
528,527
529,527
530,527
531,527
532,527
533,527
534,528
535,528
536,528
537,527
538,527
539,527
540,527
541,527
542,528
543,528
544,527
545,527
546,527
548,527
549,527
550,527
551,527
552,527
553,527
554,527
555,527
556,528
557,528
558,527
559,527
560,527
561,527
562,527
563,527
564,526
565,527
566,527
567,527
568,527
569,527
570,527
571,526
572,527
573,527
574,527
575,528
576,528
577,527
578,527
579,527
580,527
581,527
582,527
583,527
584,527
585,527
586,527
587,527
588,526
590,526
591,527
592,527
593,527
594,527
595,527
596,527
597,527
598,526
599,527
600,527
601,527
602,527
603,527
604,527
605,526
606,526
607,527
608,527
609,527
610,527
611,527
612,527
613,526
614,526
615,527
616,528
617,527
618,527
619,527
620,527
621,526
622,526
623,527
624,527
625,527
626,527
627,527
628,527
629,526
630,526
631,527
633,527
634,527
635,527
636,528
637,527
638,526
639,526
640,526
641,527
642,527
643,527
644,527
645,526
646,526
647,526
648,526
649,526
650,527
651,527
652,527
653,527
654,527
655,527
656,527
657,527
658,527
659,527
660,527
661,526
662,526
663,526
664,526
665,526
666,527
667,527
668,527
669,527
670,526
671,526
672,526
673,526
674,526
676,528
677,528
678,527
679,527
680,526
681,526
682,526
683,526
684,527
685,527
686,527
687,526
688,526
689,526
690,526
691,526
692,526
693,527
694,527
695,527
696,527
697,527
698,526
699,526
700,527
701,527
702,527
703,526
704,526
705,526
706,526
707,526
708,526
709,527
710,527
711,526
712,526
713,526
714,526
715,527
716,527
718,527
719,527
720,527
721,526
722,526
723,526
724,526
725,527
726,526
727,526
728,526
729,526
730,526
731,526
732,526
733,526
734,527
735,527
736,527
737,527
738,526
739,525
740,526
